bcell,epi,fib
79,0.0081971534874953,0.991802842753971,3.75853398828676e-09
80,0.521245622018967,0.00926584796875023,0.469488530012282
81,0.0135299437754798,0.986457851575555,1.22046489647169e-05
82,0.853405735092028,0.00116507512265215,0.14542918978532
83,0.999181704595089,0.000818130998121524,1.64406788968464e-07
84,0.0354135644594523,0.964579643262583,6.79227796446258e-06
85,0.768360597633329,9.6990501704591e-08,0.231639305376169
86,0.999559392315445,2.60924755684612e-06,0.000437998436997818
87,0.0517791238065713,0.329536773918313,0.618684102275116
88,6.23437370894408e-05,0.00976196506632086,0.99017569119659
89,0.988022875300905,0.0119695730872343,7.55161186116872e-06
90,0.00235588704068514,0.114333824353152,0.883310288606163
91,0.953988323526833,6.04597167041511e-17,0.0460116764731668
92,9.28186765467689e-06,0.999908199794837,8.25183375080043e-05
93,0.00687726363360233,0.866898633931661,0.126224102434737
94,0.445747525387139,0.55425220594942,2.68663440786715e-07
95,1.34700549777252e-09,0.0156182232258593,0.984381775427135
96,0.917809075542073,0.0354225667296966,0.0467683577282303
97,0.9779813972169,0.021983902220554,3.47005625459021e-05
98,0.999745599027093,1.92151989829582e-05,0.000235185773923808
99,1.46513524238385e-17,0.999999999980704,1.92957604348711e-11
100,0.826602564643329,2.3236195925818e-09,0.173397433033051
